"id";"uri";"siglaTipo";"numero";"ano";"codTipo";"descricaoTipo";"ementa";"ementaDetalhada";"keywords";"dataApresentacao";"uriOrgaoNumerador";"uriPropAnterior";"uriPropPrincipal";"uriPropPosterior";"urlInteiroTeor";"urnFinal";"ultimoStatus_dataHora";"ultimoStatus_sequencia";"ultimoStatus_uriRelator";"ultimoStatus_idOrgao";"ultimoStatus_siglaOrgao";"ultimoStatus_uriOrgao";"ultimoStatus_regime";"ultimoStatus_descricaoTramitacao";"ultimoStatus_idTipoTramitacao";"ultimoStatus_descricaoSituacao";"ultimoStatus_idSituacao";"ultimoStatus_despacho";"ultimoStatus_url"
"2314013";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2314013";"INC";"20";"2022";"133";"Indicação";"Requer a adoção de medidas emergenciais de amparo aos produtores rurais para mitigar os prejuízos causados pelas fortes chuvas ocorridas entre os meses de dezembro de 2021 e janeiro de 2022.";"";"";"2022-02-03T13:46:00";"https://dadosabertos.camara.leg.br/api/v2/orgaos/180";"";"";"";"http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=2131681";"";"2022-02-03T13:46:00";"1";"";"100001";"SECAP(SGM)";"https://dadosabertos.camara.leg.br/api/v2/orgaos/100001";"";"Apresentação de Proposição";"100";"Aguardando Chancela e Publicação do Despacho";"1210";"Apresentação da Indicação n. 20/2022, pelo Deputado Zé Silva  (SOLIDARI/MG), que ""Requer a adoção de medidas emergenciais de amparo aos produtores rurais para mitigar os prejuízos causados pelas fortes chuvas ocorridas entre os meses de dezembro de 2021 e janeiro de 2022"".";"http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=2131682"
"2314014";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2314014";"REQ";"23";"2022";"147";"Requerimento";"Requerimento de anulação de votação.";"";"";"2022-02-03T13:05:00";"https://dadosabertos.camara.leg.br/api/v2/orgaos/180";"";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2114626";"";"http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=2131686";"";"2022-02-03T13:05:00";"1";"";"";"";"";"";"Apresentação de Proposição";"100";"";"";"Apresentação do Requerimento n. 23/2022, pelo Deputado Filipe Barros  (PSL/PR), que ""Requerimento de anulação de votação"".";"http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=2131688"
"2314015";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2314015";"REQ";"24";"2022";"147";"Requerimento";"Requerimento de anulação de votação.";"";"";"2022-02-03T13:07:00";"https://dadosabertos.camara.leg.br/api/v2/orgaos/180";"";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2114626";"";"http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=2131689";"";"2022-02-03T13:07:00";"1";"";"";"";"";"";"Apresentação de Proposição";"100";"";"";"Apresentação do Requerimento n. 24/2022, pelo Deputado Filipe Barros  (PSL/PR), que ""Requerimento de anulação de votação"".";"http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=2131691"
"2314016";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2314016";"PL";"131";"2022";"139";"Projeto de Lei";"Esta Lei altera e revoga dispositivos do Decreto-Lei no 3.689, de 3 de outubro de 1941 – Co´digo de Processo Penal, que instituem o juiz das garantias e condiciona novo requisito para decretac¸a~o de prisa~o preventiva, e revoga dispositivos da Lei 12.850, de 2 de agosto de 2013, que veda a decretac¸a~o de medidas cautelares reais ou pessoais e o recebimento de denu´ncia ou queixa-crime com base nas declarac¸o~es de um colaborador e limita o conteu´do da colaborac¸a~o premiada.";"";"";"2022-02-03T13:56:00";"https://dadosabertos.camara.leg.br/api/v2/orgaos/180";"";"";"";"http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=2131693";"";"2022-02-03T13:56:00";"1";"";"100001";"SECAP(SGM)";"https://dadosabertos.camara.leg.br/api/v2/orgaos/100001";"";"Apresentação de Proposição";"100";"Aguardando Despacho do Presidente da Câmara dos Deputados";"905";"Apresentação do Projeto de Lei n. 131/2022, pelo Deputado Bozzella (PSL/SP), que ""Esta Lei altera e revoga dispositivos do Decreto-Lei no 3.689, de 3 de outubro de 1941 – Co´digo de Processo Penal, que instituem o juiz das garantias e condiciona novo requisito para decretac¸a~o de prisa~o preventiva, e revoga dispositivos da Lei 12.850, de 2 de agosto de 2013, que veda a decretac¸a~o de medidas cautelares reais ou pessoais e o recebimento de denu´ncia ou queixa-crime com base nas declarac¸o~es de um colaborador e limita o conteu´do da colaborac¸a~o premiada. "".";"http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=2131694"
"2314017";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2314017";"PL";"132";"2022";"139";"Projeto de Lei";"Altera o art. 132 do Decreto-Lei no 2.848, de 7 de dezembro de 1940 – Código Penal, para tipificar a utilização, fabricação, distribuição, venda, exposição à venda, fornecimento, manutenção em depósito, transporte, porte ou guarda de substância constituída de vidro moído ou pó metálico e cola (cerol), linha encerada com quartzo moído e óxido de alumínio (linha chilena), ou qualquer outro produto, fio ou cabo com características cortantes utilizados para empinar pipas.";"";"";"2022-02-03T14:28:00";"https://dadosabertos.camara.leg.br/api/v2/orgaos/180";"";"";"";"http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=2131708";"";"2022-02-03T14:28:00";"1";"";"100001";"SECAP(SGM)";"https://dadosabertos.camara.leg.br/api/v2/orgaos/100001";"";"Apresentação de Proposição";"100";"Aguardando Despacho do Presidente da Câmara dos Deputados";"905";"Apresentação do Projeto de Lei n. 132/2022, pelo Deputado Ricardo Izar  (PP/SP), que ""Altera o art. 132 do Decreto-Lei no 2.848, de 7 de dezembro de 1940 – Código Penal, para tipificar a utilização, fabricação, distribuição, venda, exposição à venda, fornecimento, manutenção em depósito, transporte, porte ou guarda de substância constituída de vidro moído ou pó metálico e cola (cerol), linha encerada com quartzo moído e óxido de alumínio (linha chilena), ou qualquer outro produto, fio ou cabo com características cortantes utilizados para empinar pipas"".";"http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=2131709"
"2314018";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2314018";"REQ";"25";"2022";"318";"Requerimento de Inclusão na Ordem do Dia";"Requer, nos termos do inciso XIV do artigo 114 do RICD, a inclusão na Ordem do dia do Plenário da PEC nº 22, de 2011, que “Acrescenta parágrafos ao art. 198 da Constituição Federal, dispondo sobre a responsabilidade financeira da União, corresponsável pelo SUS, na política remuneratória e na valorização dos profissionais que exercem atividades de agente comunitário de saúde e de agente de combate às endemias”.";"";"";"2022-02-03T14:30:00";"https://dadosabertos.camara.leg.br/api/v2/orgaos/180";"";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/500843";"";"http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=2131711";"";"2022-02-03T14:30:00";"1";"";"100002";"COAPP(SGM)";"https://dadosabertos.camara.leg.br/api/v2/orgaos/100002";"";"Apresentação de Proposição";"100";"Aguardando Encaminhamento";"910";"Apresentação do Requerimento de Inclusão na Ordem do Dia n. 25/2022, pelo Deputado João Marcelo Souza  (MDB/MA), que ""Requer, nos termos do inciso XIV do artigo 114 do RICD, a inclusão na Ordem do dia do Plenário da PEC nº 22, de 2011, que “Acrescenta parágrafos ao art. 198 da Constituição Federal, dispondo sobre a responsabilidade financeira da União, corresponsável pelo SUS, na política remuneratória e na valorização dos profissionais que exercem atividades de agente comunitário de saúde e de agente de combate às endemias”"".";"http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=2131711"
"2314020";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2314020";"REQ";"26";"2022";"308";"Requerimento de Redistribuição";"Requer o encaminhamento à Comissão de Constituição e justiça – CCJC da PEC nº 14/2021 que estabelece o Sistema de Proteção Social e Valorização dos Agentes Comunitários de Saúde e Agentes de Combate às Endemias.";"";"";"2022-02-03T14:30:00";"https://dadosabertos.camara.leg.br/api/v2/orgaos/180";"";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2284555";"";"http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=2131715";"";"2022-02-03T14:30:00";"1";"";"";"";"";"";"Apresentação de Proposição";"100";"";"";"Apresentação do Requerimento de Redistribuição n. 26/2022, pelo Deputado João Marcelo Souza  (MDB/MA), que ""Requer o encaminhamento à Comissão de Constituição e justiça – CCJC da PEC nº 14/2021 que estabelece o Sistema de Proteção Social e Valorização dos Agentes Comunitários de Saúde e Agentes de Combate às Endemias"".";"http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=2131717"
"2314022";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2314022";"DOC";"11";"2022";"1003";"Ofício da Primeira-Secretaria";"Ofício nº 24/2022/PS-GSE que encaminha a Mensagem 2/2022 de envio à sanção presidencial do PL 1208/2021.";"";"";"2022-02-03T14:30:00";"https://dadosabertos.camara.leg.br/api/v2/orgaos/180";"";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2276475";"";"http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=2131729";"";"2022-02-03T14:30:00";"1";"";"100272";"SERAU(SGM)";"https://dadosabertos.camara.leg.br/api/v2/orgaos/100272";"";"Apresentação de Proposição";"100";"Aguardando Envio ao Executivo";"1070";"Apresentação do Ofício da Primeira-Secretaria n. 11/2022, pelo Deputado Luciano Bivar  (PSL/PE), que ""Ofício nº 24/2022/PS-GSE que encaminha a Mensagem 2/2022 de envio à sanção presidencial do PL 1208/2021"".";"http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=2131731"
"2314024";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2314024";"DOC";"13";"2022";"1003";"Ofício da Primeira-Secretaria";"Ofício n. 22/2022/PS-GSE que encaminha a Mensagem 1/2022 de envio à sanção presidencial do PL 130/2020 .";"";"";"2022-02-03T14:30:00";"https://dadosabertos.camara.leg.br/api/v2/orgaos/180";"";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2236607";"";"http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=2131736";"";"2022-02-03T14:30:00";"1";"";"100272";"SERAU(SGM)";"https://dadosabertos.camara.leg.br/api/v2/orgaos/100272";"";"Apresentação de Proposição";"100";"Aguardando Envio ao Executivo";"1070";"Apresentação do Ofício da Primeira-Secretaria n. 13/2022, pelo Deputado Luciano Bivar  (PSL/PE), que ""Ofício n. 22/2022/PS-GSE que encaminha a Mensagem 1/2022 de envio à sanção presidencial do PL 130/2020 "".";"http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=2131738"
"2314025";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2314025";"DOC";"14";"2022";"1003";"Ofício da Primeira-Secretaria";"Of. nº 15/2022/PS-GSE que encaminha ao Senado Federal o processado do PDL 532/2021 em revisão.";"";"";"2022-02-03T14:30:00";"https://dadosabertos.camara.leg.br/api/v2/orgaos/180";"";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2296151";"";"http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=2131740";"";"2022-02-03T14:30:00";"1";"";"100272";"SERAU(SGM)";"https://dadosabertos.camara.leg.br/api/v2/orgaos/100272";"";"Apresentação de Proposição";"100";"Aguardando Envio ao Executivo";"1070";"Apresentação do Ofício da Primeira-Secretaria n. 14/2022, pelo Deputado Luciano Bivar  (PSL/PE), que ""Of. nº 15/2022/PS-GSE que encaminha ao Senado Federal o processado do PDL 532/2021 em revisão"".";"http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=2131742"
"2314026";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2314026";"DOC";"15";"2022";"1003";"Ofício da Primeira-Secretaria";"Of. nº 14/2022/PS-GSE que encaminha ao Senado Federal o processado do PDL 628/2021 em revisão.";"";"";"2022-02-03T14:30:00";"https://dadosabertos.camara.leg.br/api/v2/orgaos/180";"";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2298739";"";"http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=2131743";"";"2022-02-03T14:30:00";"1";"";"100272";"SERAU(SGM)";"https://dadosabertos.camara.leg.br/api/v2/orgaos/100272";"";"Apresentação de Proposição";"100";"Aguardando Envio ao Executivo";"1070";"Apresentação do Ofício da Primeira-Secretaria n. 15/2022, pelo Deputado Luciano Bivar  (PSL/PE), que ""Of. nº 14/2022/PS-GSE que encaminha ao Senado Federal o processado do PDL 628/2021 em revisão"".";"http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=2131745"
"2314027";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2314027";"DOC";"16";"2022";"1003";"Ofício da Primeira-Secretaria";"Of. nº 13/2022/PS-GSE que encaminha ao Senado Federal o processado do PDL 627/2021 em revisão.";"";"";"2022-02-03T14:30:00";"https://dadosabertos.camara.leg.br/api/v2/orgaos/180";"";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2298738";"";"http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=2131748";"";"2022-02-03T14:30:00";"1";"";"100272";"SERAU(SGM)";"https://dadosabertos.camara.leg.br/api/v2/orgaos/100272";"";"Apresentação de Proposição";"100";"Aguardando Envio ao Executivo";"1070";"Apresentação do Ofício da Primeira-Secretaria n. 16/2022, pelo Deputado Luciano Bivar  (PSL/PE), que ""Of. nº 13/2022/PS-GSE que encaminha ao Senado Federal o processado do PDL 627/2021 em revisão"".";"http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=2131750"
"2314028";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2314028";"DOC";"17";"2022";"1003";"Ofício da Primeira-Secretaria";"Of. nº 12/2022/PS-GSE que encaminha ao Senado Federal o processado do PDL 603/2021 em revisão.";"";"";"2022-02-03T14:30:00";"https://dadosabertos.camara.leg.br/api/v2/orgaos/180";"";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2297220";"";"http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=2131753";"";"2022-02-03T14:30:00";"1";"";"100272";"SERAU(SGM)";"https://dadosabertos.camara.leg.br/api/v2/orgaos/100272";"";"Apresentação de Proposição";"100";"Aguardando Envio ao Executivo";"1070";"Apresentação do Ofício da Primeira-Secretaria n. 17/2022, pelo Deputado Luciano Bivar  (PSL/PE), que ""Of. nº 12/2022/PS-GSE que encaminha ao Senado Federal o processado do PDL 603/2021 em revisão"".";"http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=2131755"
"2314029";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2314029";"DOC";"18";"2022";"1003";"Ofício da Primeira-Secretaria";"Of. nº 11/2022/PS-GSE que encaminha ao Senado Federal o processado do PDL 533/2021 em revisão.";"";"";"2022-02-03T14:30:00";"https://dadosabertos.camara.leg.br/api/v2/orgaos/180";"";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2296154";"";"http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=2131758";"";"2022-02-03T14:30:00";"1";"";"100272";"SERAU(SGM)";"https://dadosabertos.camara.leg.br/api/v2/orgaos/100272";"";"Apresentação de Proposição";"100";"Aguardando Envio ao Executivo";"1070";"Apresentação do Ofício da Primeira-Secretaria n. 18/2022, pelo Deputado Luciano Bivar  (PSL/PE), que ""Of. nº 11/2022/PS-GSE que encaminha ao Senado Federal o processado do PDL 533/2021 em revisão"".";"http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=2131760"
"2314030";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2314030";"DOC";"19";"2022";"1003";"Ofício da Primeira-Secretaria";"Of. nº 10/2022/PS-GSE que encaminha ao Senado Federal o processado do PDL 532/2021 em revisão.";"";"";"2022-02-03T14:31:00";"https://dadosabertos.camara.leg.br/api/v2/orgaos/180";"";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2296151";"";"http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=2131762";"";"2022-02-03T14:31:00";"1";"";"100272";"SERAU(SGM)";"https://dadosabertos.camara.leg.br/api/v2/orgaos/100272";"";"Apresentação de Proposição";"100";"Aguardando Envio ao Executivo";"1070";"Apresentação do Ofício da Primeira-Secretaria n. 19/2022, pelo Deputado Luciano Bivar  (PSL/PE), que ""Of. nº 10/2022/PS-GSE que encaminha ao Senado Federal o processado do PDL 532/2021 em revisão"".";"http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=2131764"
"2314031";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2314031";"DOC";"20";"2022";"1003";"Ofício da Primeira-Secretaria";"Of. nº 9/2022/PS-GSE que encaminha ao Senado Federal do processado do  PDL 415/2021 em revisão.";"";"";"2022-02-03T14:31:00";"https://dadosabertos.camara.leg.br/api/v2/orgaos/180";"";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2294783";"";"http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=2131766";"";"2022-02-03T14:31:00";"1";"";"100272";"SERAU(SGM)";"https://dadosabertos.camara.leg.br/api/v2/orgaos/100272";"";"Apresentação de Proposição";"100";"Aguardando Envio ao Executivo";"1070";"Apresentação do Ofício da Primeira-Secretaria n. 20/2022, pelo Deputado Luciano Bivar  (PSL/PE), que ""Of. nº 9/2022/PS-GSE que encaminha ao Senado Federal do processado do  PDL 415/2021 em revisão"".";"http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=2131768"
"2314032";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2314032";"DOC";"21";"2022";"1003";"Ofício da Primeira-Secretaria";"Of. nº 8/2022/PS-GSE que encaminha ao Senado Federal o processado do PDL 403/2021 em revisão.";"";"";"2022-02-03T14:31:00";"https://dadosabertos.camara.leg.br/api/v2/orgaos/180";"";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2294764";"";"http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=2131769";"";"2022-02-03T14:31:00";"1";"";"100272";"SERAU(SGM)";"https://dadosabertos.camara.leg.br/api/v2/orgaos/100272";"";"Apresentação de Proposição";"100";"Aguardando Envio ao Executivo";"1070";"Apresentação do Ofício da Primeira-Secretaria n. 21/2022, pelo Deputado Luciano Bivar  (PSL/PE), que ""Of. nº 8/2022/PS-GSE que encaminha ao Senado Federal o processado do PDL 403/2021 em revisão"".";"http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=2131771"
"2314033";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2314033";"DOC";"22";"2022";"1003";"Ofício da Primeira-Secretaria";"Of. nº 7/2022/PS-GSE que encaminha ao Senado Federal o processado do PDL 363/2021 em revisão.";"";"";"2022-02-03T14:31:00";"https://dadosabertos.camara.leg.br/api/v2/orgaos/180";"";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2292376";"";"http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=2131773";"";"2022-02-03T14:31:00";"1";"";"100272";"SERAU(SGM)";"https://dadosabertos.camara.leg.br/api/v2/orgaos/100272";"";"Apresentação de Proposição";"100";"Aguardando Envio ao Executivo";"1070";"Apresentação do Ofício da Primeira-Secretaria n. 22/2022, pelo Deputado Luciano Bivar  (PSL/PE), que ""Of. nº 7/2022/PS-GSE que encaminha ao Senado Federal o processado do PDL 363/2021 em revisão"".";"http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=2131775"
"2314034";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2314034";"DOC";"23";"2022";"1003";"Ofício da Primeira-Secretaria";"Of. nº 6/2022/PS-GSE que encaminha ao Senado Federal o processado do PDL 357/2021 em revisão.";"";"";"2022-02-03T14:31:00";"https://dadosabertos.camara.leg.br/api/v2/orgaos/180";"";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2292368";"";"http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=2131777";"";"2022-02-03T14:31:00";"1";"";"100272";"SERAU(SGM)";"https://dadosabertos.camara.leg.br/api/v2/orgaos/100272";"";"Apresentação de Proposição";"100";"Aguardando Envio ao Executivo";"1070";"Apresentação do Ofício da Primeira-Secretaria n. 23/2022, pelo Deputado Luciano Bivar  (PSL/PE), que ""Of. nº 6/2022/PS-GSE que encaminha ao Senado Federal o processado do PDL 357/2021 em revisão"".";"http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=2131779"
"2314035";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2314035";"DOC";"24";"2022";"1003";"Ofício da Primeira-Secretaria";"Of. nº 5/2022/PS-GSE que encaminha ao Senado Federal o processado do PDL 325/2021 em revisão.";"";"";"2022-02-03T14:31:00";"https://dadosabertos.camara.leg.br/api/v2/orgaos/180";"";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2291046";"";"http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=2131780";"";"2022-02-03T14:31:00";"1";"";"100272";"SERAU(SGM)";"https://dadosabertos.camara.leg.br/api/v2/orgaos/100272";"";"Apresentação de Proposição";"100";"Aguardando Envio ao Executivo";"1070";"Apresentação do Ofício da Primeira-Secretaria n. 24/2022, pelo Deputado Luciano Bivar  (PSL/PE), que ""Of. nº 5/2022/PS-GSE que encaminha ao Senado Federal o processado do PDL 325/2021 em revisão"".";"http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=2131782"
"2314036";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2314036";"DOC";"25";"2022";"1003";"Ofício da Primeira-Secretaria";"Of. nº 4/2022/PS-GSE que encaminha ao Senado Federal o processado do PDL 297/2021 em revisão.";"";"";"2022-02-03T14:31:00";"https://dadosabertos.camara.leg.br/api/v2/orgaos/180";"";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2290086";"";"http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=2131783";"";"2022-02-03T14:31:00";"1";"";"100272";"SERAU(SGM)";"https://dadosabertos.camara.leg.br/api/v2/orgaos/100272";"";"Apresentação de Proposição";"100";"Aguardando Envio ao Executivo";"1070";"Apresentação do Ofício da Primeira-Secretaria n. 25/2022, pelo Deputado Luciano Bivar  (PSL/PE), que ""Of. nº 4/2022/PS-GSE que encaminha ao Senado Federal o processado do PDL 297/2021 em revisão"".";"http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=2131785"
"2314037";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2314037";"DOC";"26";"2022";"1003";"Ofício da Primeira-Secretaria";"Of. nº 3/2022/PS-GSE que encaminha ao Senado Federal o processado do PDL 277/2021 em revisão.";"";"";"2022-02-03T14:31:00";"https://dadosabertos.camara.leg.br/api/v2/orgaos/180";"";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2288776";"";"http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=2131787";"";"2022-02-03T14:31:00";"1";"";"100272";"SERAU(SGM)";"https://dadosabertos.camara.leg.br/api/v2/orgaos/100272";"";"Apresentação de Proposição";"100";"Aguardando Envio ao Executivo";"1070";"Apresentação do Ofício da Primeira-Secretaria n. 26/2022, pelo Deputado Luciano Bivar  (PSL/PE), que ""Of. nº 3/2022/PS-GSE que encaminha ao Senado Federal o processado do PDL 277/2021 em revisão"".";"http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=2131789"
"2314038";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2314038";"DOC";"27";"2022";"1003";"Ofício da Primeira-Secretaria";"Of. nº 2/2022/PS-GSE que encminha ao Senado Federal o processado do PDL 259/2021 em revisão.";"";"";"2022-02-03T14:31:00";"https://dadosabertos.camara.leg.br/api/v2/orgaos/180";"";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2288056";"";"http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=2131790";"";"2022-02-03T14:31:00";"1";"";"100272";"SERAU(SGM)";"https://dadosabertos.camara.leg.br/api/v2/orgaos/100272";"";"Apresentação de Proposição";"100";"Aguardando Envio ao Executivo";"1070";"Apresentação do Ofício da Primeira-Secretaria n. 27/2022, pelo Deputado Luciano Bivar  (PSL/PE), que ""Of. nº 2/2022/PS-GSE que encminha ao Senado Federal o processado do PDL 259/2021 em revisão"".";"http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=2131792"
"2314039";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2314039";"DOC";"28";"2022";"1003";"Ofício da Primeira-Secretaria";"Of. nº 1/2022/PS-GSE que encaminha ao Senado Federal o processado do PDL 247/2021 em revisão.";"";"";"2022-02-03T14:31:00";"https://dadosabertos.camara.leg.br/api/v2/orgaos/180";"";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2287262";"";"http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=2131793";"";"2022-02-03T14:31:00";"1";"";"100272";"SERAU(SGM)";"https://dadosabertos.camara.leg.br/api/v2/orgaos/100272";"";"Apresentação de Proposição";"100";"Aguardando Envio ao Executivo";"1070";"Apresentação do Ofício da Primeira-Secretaria n. 28/2022, pelo Deputado Luciano Bivar  (PSL/PE), que ""Of. nº 1/2022/PS-GSE que encaminha ao Senado Federal o processado do PDL 247/2021 em revisão"".";"http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=2131795"
"2314040";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2314040";"REQ";"27";"2022";"293";"Requerimento de Sessão Solene";"Sessão Solene homenagem Dia do Policial Federal 16.11.2022.";"";"";"2022-02-03T14:52:00";"https://dadosabertos.camara.leg.br/api/v2/orgaos/180";"";"";"";"http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=2131802";"";"2022-02-03T15:09:12";"3";"";"100054";"NATEC(SGM)";"https://dadosabertos.camara.leg.br/api/v2/orgaos/100054";"";"Relatório de Conferência de Assinaturas";"1042";"Aguardando Despacho do Presidente da Câmara dos Deputados";"905";"Relatório de Conferência de Assinaturas Eletrônicas.";"http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=2131805"
"2314042";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2314042";"RIC";"19";"2022";"148";"Requerimento de Informação";"Requer informações ao Ministro de Estado da Economia, Sr. Paulo Guedes, referentes à decisão de suspensão do fornecimento de dados estatísticos sobre operações aduaneiras fornecidas pelo SISCORI.";"";"";"2022-02-03T14:52:00";"https://dadosabertos.camara.leg.br/api/v2/orgaos/180";"";"";"";"http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=2131807";"";"2022-02-03T14:52:00";"1";"";"4";"MESA";"https://dadosabertos.camara.leg.br/api/v2/orgaos/4";"";"Apresentação de Proposição";"100";"Aguardando Designação de Relator";"907";"Apresentação do Requerimento de Informação n. 19/2022, pelo Deputado Luis Miranda  (DEM/DF), que ""Requer informações ao Ministro de Estado da Economia, Sr. Paulo Guedes, referentes à decisão de suspensão do fornecimento de dados estatísticos sobre operações aduaneiras fornecidas pelo SISCORI"".";"http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=2131808"
