"idVotacao";"uriVotacao";"siglaOrgao";"descricao";"siglaBancada";"uriBancada";"orientacao"
"463268-65";"https://dadosabertos.camara.leg.br/api/v2/votacoes/463268-65";"PLEN";"Aprovada, em primeiro turno, a Proposta de Emenda à Constituição nº 445, de 2009. Sim: 405; abstenção: 01; total: 406.";"PMN";"https://dadosabertos.camara.leg.br/api/v2/partidos/36801";"Sim"
"463268-65";"https://dadosabertos.camara.leg.br/api/v2/votacoes/463268-65";"PLEN";"Aprovada, em primeiro turno, a Proposta de Emenda à Constituição nº 445, de 2009. Sim: 405; abstenção: 01; total: 406.";"PSDB";"https://dadosabertos.camara.leg.br/api/v2/partidos/36835";"Sim"
"463268-65";"https://dadosabertos.camara.leg.br/api/v2/votacoes/463268-65";"PLEN";"Aprovada, em primeiro turno, a Proposta de Emenda à Constituição nº 445, de 2009. Sim: 405; abstenção: 01; total: 406.";"PSC";"https://dadosabertos.camara.leg.br/api/v2/partidos/36833";"Sim"
"463268-65";"https://dadosabertos.camara.leg.br/api/v2/votacoes/463268-65";"PLEN";"Aprovada, em primeiro turno, a Proposta de Emenda à Constituição nº 445, de 2009. Sim: 405; abstenção: 01; total: 406.";"PvPps";"";"Sim"
"357094-141";"https://dadosabertos.camara.leg.br/api/v2/votacoes/357094-141";"PLEN";"Aprovada, em segundo turno, a Proposta de Emenda à Constituição nº 98, de 2007. Sim: 393; não: 06; abstenção: 01; total: 400.";"DEM";"https://dadosabertos.camara.leg.br/api/v2/partidos/36769";"Sim"
"357094-141";"https://dadosabertos.camara.leg.br/api/v2/votacoes/357094-141";"PLEN";"Aprovada, em segundo turno, a Proposta de Emenda à Constituição nº 98, de 2007. Sim: 393; não: 06; abstenção: 01; total: 400.";"PMDB";"https://dadosabertos.camara.leg.br/api/v2/partidos/36800";"Sim"
"357094-141";"https://dadosabertos.camara.leg.br/api/v2/votacoes/357094-141";"PLEN";"Aprovada, em segundo turno, a Proposta de Emenda à Constituição nº 98, de 2007. Sim: 393; não: 06; abstenção: 01; total: 400.";"PvPps";"";"Sim"
"357094-141";"https://dadosabertos.camara.leg.br/api/v2/votacoes/357094-141";"PLEN";"Aprovada, em segundo turno, a Proposta de Emenda à Constituição nº 98, de 2007. Sim: 393; não: 06; abstenção: 01; total: 400.";"PSOL";"https://dadosabertos.camara.leg.br/api/v2/partidos/36839";"Sim"
"357094-141";"https://dadosabertos.camara.leg.br/api/v2/votacoes/357094-141";"PLEN";"Aprovada, em segundo turno, a Proposta de Emenda à Constituição nº 98, de 2007. Sim: 393; não: 06; abstenção: 01; total: 400.";"PsbPtbPcdob";"";"Sim"
"357094-141";"https://dadosabertos.camara.leg.br/api/v2/votacoes/357094-141";"PLEN";"Aprovada, em segundo turno, a Proposta de Emenda à Constituição nº 98, de 2007. Sim: 393; não: 06; abstenção: 01; total: 400.";"PDT";"https://dadosabertos.camara.leg.br/api/v2/partidos/36786";"Sim"
